plot,mothID,mothID_format,count,total_basal_all,planttype,num_hostplants,category
4,Condylolomia participalis,Condylolomia participalis,1,0,wood,1,specialist
4,"Cyclophora packardi (Prout, 1936)",Cyclophora packardi,1,0,wood,4,generalist
4,"Datana integerrima Grote & Robinson, 1866",Datana integerrima,1,0.26224575,wood,11,generalist
4,"Dryocampa rubicunda (Fabricius, 1793)",Dryocampa rubicunda,1,0.056679583,wood,5,generalist
4,"Elaphria versicolor (Grote, 1875)",Elaphria versicolor,1,1.143615827,wood,7,generalist
4,"Elophila obliteralis (Walker, 1859)",Elophila obliteralis,1,0,wood,1,specialist
4,"Epimecis hortaria (Fabricius, 1794)",Epimecis hortaria,2,12.10269528,wood,9,generalist
4,"Episimus argutana (Clemens, 1860)",Episimus argutana,1,0.001655722,wood,8,generalist
4,"Eubaphe mendica (Walker, 1854)",Eubaphe mendica,1,0.056679583,wood,2,generalist
4,Eudryas grata,Eudryas grata,2,0,wood,3,generalist
4,"Eudryas grata (Fabricius, 1793)",Eudryas grata,1,0,wood,3,generalist
4,"Eupithecia miserulata Grote, 1863",Eupithecia miserulata,1,0.05852783,wood,22,generalist
4,"Euplexia benesimilis McDunnough, 1922",Euplexia benesimilis,1,1.086936244,wood,6,generalist
4,"Euzophera ostricolorella Hulst, 1890",Euzophera ostricolorella,1,12.09261976,wood,2,generalist
4,"Halysidota tessellaris (Smith, 1797)",Halysidota tessellaris,1,13.50032958,wood,29,generalist
4,"Halysidota tessellaris (Smith, 1797)",Halysidota tessellaris,4,13.50032958,wood,29,generalist
4,"Halysidota tessellaris (Smith, 1797) ",Halysidota tessellaris,10,13.50032958,wood,29,generalist
4,"Haploa clymene (Brown, 1776)",Haploa clymene,1,0.001848247,wood,3,generalist
4,"Herpetogramma bipunctalis (Fabricius, 1794)",Herpetogramma bipunctalis,1,0,wood,1,specialist
4,"Herpetogramma pertextalis (Lederer, 1863)",Herpetogramma pertextalis,1,0.056679583,wood,6,generalist
4,"Herpetogramma thestealis (Walker, 1859)",Herpetogramma thestealis,1,0.000487732,wood,6,generalist
4,"Heterocampa biundata Walker, 1855",Heterocampa biundata,1,1.407709824,wood,14,generalist
4,Heterocampa obliqua,Heterocampa obliqua,5,0,wood,1,specialist
4,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,9,1.407709824,wood,23,generalist
4,"Hypena scabra (Fabricius, 1798)",Hypena scabra,2,1.145464074,wood,10,generalist
4,"Hyperstrotia pervertens (Barnes & McDunnough, 1918)",Hyperstrotia pervertens,1,0,wood,3,generalist
4,Isa textula,Isa textula,1,1.407709824,wood,11,generalist
4,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,1,0,wood,4,generalist
4,"Lochmaeus manteo Doubleday, 1841",Lochmaeus manteo,1,1.349181994,wood,12,generalist
4,"Lochmaeus manteo Doubleday, 1841",Lochmaeus manteo,2,1.349181994,wood,12,generalist
4,"Macaria bisignata Walker, 1866",Macaria bisignata,1,1.086936244,wood,3,generalist
4,"Macrurocampa marthesia (Cramer, 1780)",Macrurocampa marthesia,1,0.318925333,wood,6,generalist
4,"Malacosoma americana (Fabricius, 1793)",Malacosoma americana,1,1.408954824,wood,24,generalist
4,"Nadata gibbosa (Smith, 1797)",Nadata gibbosa,2,1.407709824,wood,12,generalist
4,"Orgyia leucostigma (Smith, 1797) ",Orgyia leucostigma,1,13.50204948,wood,50,generalist
4,"Orthonama obstipata (Fabricius, 1794)",Orthonama obstipata,2,0,wood,1,specialist
4,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,4,0,wood,1,specialist
4,"Platynota flavedana Clemens, 1860",Platynota flavedana,2,0.059002727,wood,11,generalist
4,Pleuroprucha insulsaria,Pleuroprucha insulsaria,1,0.000487732,wood,7,generalist
4,"Psilocorsis quercicella Clemens, 1860",Psilocorsis quercicella,1,0,wood,3,generalist
4,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,9,1.405861577,wood,8,generalist
4,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,11,1.405861577,wood,8,generalist
4,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,56,1.405861577,wood,8,generalist
4,"Pyrrharctia isabella (Smith, 1797) ",Pyrrharctia isabella,1,1.145464074,wood,8,generalist
4,"Renia adspergillus (Bosc, [1800])",Renia adspergillus,1,0,wood,2,generalist
4,"Schizura ipomaeae Doubleday, 1841",Schizura ipomaeae,1,1.407709824,wood,26,generalist
4,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,2,0,wood,1,specialist
4,"Scopula limboundata (Haworth, 1809) ",Scopula limboundata,2,0.001848247,wood,9,generalist
4,"Tetanolita floridana Smith, 1895",Tetanolita floridana,1,0,wood,2,generalist
4,"Tortricidia flexuosa (Grote, 1880)",Tortricidia flexuosa,1,1.407709824,wood,7,generalist
4,"Xestia dolosa Franclemont, 1980",Xestia dolosa,1,0.056679583,wood,8,generalist
4,"Charadra deridens (Guenée, 1852)",Charadra deridens,1,1.405861577,wood,6,generalist
4,"Nemoria bistriaria Hübner, 1818 ",Nemoria bistriaria,2,1.088784491,wood,5,generalist
4,"Protoboarmia porcelaria (Guenée, [1858])",Protoboarmia porcelaria,1,1.405861577,wood,11,generalist
4,"Bleptina caradrinalis Guenée, 1854",Bleptina caradrinalis,1,0.264093997,wood,4,generalist
4,"Melanolophia canadaria (Guenée, [1858]) ",Melanolophia canadaria,2,1.409429721,wood,26,generalist
4,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,2,1.409429721,wood,26,generalist
4,"Iridopsis defectaria (Guenée, [1858])",Iridopsis defectaria,1,0.058938552,wood,12,generalist
4,"Desmia funeralis (Hübner, 1796)",Desmia funeralis,1,0,wood,2,generalist
4,"Athetis tarda (Guenée, 1852)",Athetis tarda,2,0,wood,2,generalist
4,"Abagrotis anchocelioides (Guenée, 1852)",Abagrotis anchocelioides,1,0,wood,2,generalist
4,"Eulithis gracilineata (Guenée, [1858])",Eulithis gracilineata,1,0,wood,3,generalist
4,"Ectropis crepuscularia ([Denis & Schiffermüller], 1775)",Ectropis crepuscularia,2,1.407709824,wood,20,generalist
4,"Elaphria grata Hübner, 1818",Elaphria grata,1,0,wood,4,generalist
4,"Iridopsis larvaria (Guenée, [1858])",Iridopsis larvaria,3,1.407709824,wood,12,generalist
5,"Pseudeustrotia carneola (Guenée, 1852)",Pseudeustrotia carneola,1,3.522656596,wood,1,specialist
5,"Idia aemula Hübner, 1814 ",Idia aemula,1,3.522656596,wood,4,generalist
5,"Hyperstrotia nana (Hübner, 1818)",Hyperstrotia nana,3,3.943556404,wood,4,generalist
5,"Hyperstrotia nana (Hübner, 1818)",Hyperstrotia nana,11,3.943556404,wood,4,generalist
5,"Palthis asopialis (Guenée, 1854)",Palthis asopialis,2,3.522656596,wood,1,specialist
5,"Nemoria bistriaria Hübner, 1818",Nemoria bistriaria,3,3.937190219,wood,5,generalist
5,"Elaphria grata Hübner, 1818 ",Elaphria grata,1,3.522656596,wood,3,generalist
5,"Elaphria grata Hübner, 1818 ",Elaphria grata,2,3.522656596,wood,3,generalist
5,"Idia americalis (Guenée, 1854)",Idia americalis,1,0,wood,3,generalist
5,"Tetracis crocallata Guenée, [1858]",Tetracis crocallata,1,0.965324141,wood,8,generalist
5,"Udea rubigalis (Guenée, 1854)",Udea rubigalis,1,0,wood,1,specialist
5,"Iridopsis larvaria (Guenée, [1858])",Iridopsis larvaria,1,1.384824929,wood,12,generalist
5,"Athetis tarda (Guenée, 1852)",Athetis tarda,1,3.522656596,wood,2,generalist
5,"Probole amicaria (Herrich-Schäffer, [1855])",Probole amicaria,1,6.057078485,wood,19,generalist
5,"Furcula borealis (Guérin-Méneville, 1844)",Furcula borealis,1,3.522656596,wood,3,generalist
5,"Athetis tarda (Guenée, 1852)",Athetis tarda,7,3.522656596,wood,2,generalist
5,"Besma quercivoraria (Guenée, [1858])",Besma quercivoraria,2,6.03292292,wood,7,generalist
5,"Elaphria grata Hübner, 1818",Elaphria grata,3,3.522656596,wood,4,generalist
5,"Euchlaena amoenaria (Guenée, [1858])",Euchlaena amoenaria,1,0.414533623,wood,2,generalist
5,"Polygrammate hebraeicum Hübner, 1818",Polygrammate hebraeicum,1,0,wood,2,generalist
5,"Melanolophia canadaria (Guenée, [1858]) ",Melanolophia canadaria,1,6.452423708,wood,26,generalist
5,"Panopoda rufimargo (Hübner, 1818)",Panopoda rufimargo,4,5.485700547,wood,5,generalist
5,"Idia aemula Hübner, 1814",Idia aemula,2,3.522656596,wood,4,generalist
5,"Anavitrinella pampinaria (Guenée, [1858])",Anavitrinella pampinaria,1,4.908880545,wood,20,generalist
5,"Cabera variolaria Guenée, [1858]",Cabera variolaria,1,0,wood,2,generalist
5,"Abagrotis alternata (Grote, 1864)",Abagrotis alternata,2,3.942157384,wood,9,generalist
5,"Prionoxystus macmurtrei (Guérin-Méneville, 1829)",Prionoxystus macmurtrei,1,4.073447114,wood,4,generalist
5,Abagrotis anchocelioides ,Abagrotis anchocelioides,1,0,wood,2,generalist
5,Acronicta increta,Acronicta increta,1,5.480733382,wood,5,generalist
5,"Acronicta ovata (Grote, 1873)",Acronicta ovata,2,6.451024688,wood,6,generalist
5,"Acronicta ovata (Grote, 1873)",Acronicta ovata,3,6.451024688,wood,6,generalist
5,"Acronicta retardata (Walker, 1861)",Acronicta retardata,1,4.073447114,wood,4,generalist
5,"Anavitrinella pampinaria (Guenée, [1858]) ",Anavitrinella pampinaria,1,4.908880545,wood,20,generalist
5,"Phosphila miselioides (Guenée, 1852)",Phosphila miselioides,1,0,wood,1,specialist
5,"Melanolophia canadaria (Guenée, [1858]) ",Melanolophia canadaria,2,6.452423708,wood,26,generalist
5,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,1,5.066199759,wood,5,generalist
5,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,2,5.066199759,wood,5,generalist
5,"Acronicta tristis (Smith, 1911)",Acronicta tristis,1,5.616990277,wood,3,generalist
5,Antaeotricha schlaegeri,Antaeotricha schlaegeri,3,3.937190219,wood,2,generalist
5,"Antaeotricha schlaegeri (Zeller, 1854)",Antaeotricha schlaegeri,2,3.937190219,wood,2,generalist
5,Apoda biguttata,Apoda biguttata,1,5.485700547,wood,4,generalist
5,"Argyrotaenia quercifoliana (Fitch, 1858",Argyrotaenia quercifoliana,1,4.096486029,wood,5,generalist
5,"Balsa tristrigella (Walker, 1866)",Balsa tristrigella,1,0,wood,3,generalist
5,"Blastobasis glandulella (Riley, 1871)",Blastobasis glandulella,2,3.942157384,wood,3,generalist
5,"Bucculatrix coronatella Clemens, 1860",Bucculatrix coronatella,1,0.414533623,wood,1,specialist
5,"Catocala dejecta Strecker, 1880",Catocala dejecta,1,3.942157384,wood,2,generalist
5,"Catocala flebilis Grote, 1872 ",Catocala flebilis,1,0.419500788,wood,2,generalist
5,Catocala ilia,Catocala ilia,1,3.522656596,wood,1,specialist
5,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,1,0.550790518,wood,1,specialist
5,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,7,3.522656596,wood,4,generalist
5,"Choristoneura parallela (Robinson, 1869)",Choristoneura parallela,1,0.574946083,wood,9,generalist
5,"Coleophora atromarginata Braun, 1914",Coleophora atromarginata,1,4.356691007,wood,6,generalist
5,"Colocasia flavicornis (Smith, 1884)",Colocasia flavicornis,1,6.451024688,wood,8,generalist
5,"Colocasia flavicornis (Smith, 1884)",Colocasia flavicornis,2,6.451024688,wood,8,generalist
5,"Colocasia propinquilinea (Grote, 1873)",Colocasia propinquilinea,2,6.03292292,wood,10,generalist
5,Condylolomia participalis,Condylolomia participalis,1,0,wood,1,specialist
5,"Cyclophora packardi (Prout, 1936)",Cyclophora packardi,1,3.522656596,wood,4,generalist
5,"Cydia latiferreana (Walsingham, 1879) ",Cydia latiferreana,2,5.480733382,wood,7,generalist
5,"Datana drexelii Edwards, 1884",Datana drexelii,1,0.437572538,wood,6,generalist
5,"Datana integerrima Grote & Robinson, 1866",Datana integerrima,3,5.485700547,wood,11,generalist
5,"Datana perspicua Grote & Robinson, 1865",Datana perspicua,1,3.522656596,wood,2,generalist
5,"Drepana arcuata Walker, 1855",Drepana arcuata,1,0.414533623,wood,1,specialist
5,"Dryocampa rubicunda (Fabricius, 1793)",Dryocampa rubicunda,2,5.616990277,wood,5,generalist
5,"Dryocampa rubicunda (Fabricius, 1793)",Dryocampa rubicunda,4,5.616990277,wood,5,generalist
5,Elaphria grata,Elaphria grata,1,3.522656596,wood,3,generalist
5,"Epiblema strenuana (Walker, 1863)",Epiblema strenuana,1,0,wood,1,specialist
5,"Epicallima argenticinctella (Clemens, 1860)",Epicallima argenticinctella,1,3.943556404,wood,4,generalist
5,"Epimecis hortaria (Fabricius, 1794)",Epimecis hortaria,1,0.643857469,wood,9,generalist
5,"Eubaphe mendica (Walker, 1854) ",Eubaphe mendica,1,0.550790518,wood,2,generalist
5,"Euchlaena marginaria (Minot, 1869)",Euchlaena marginaria,1,0.415932643,wood,9,generalist
5,Eudryas grata,Eudryas grata,1,0,wood,3,generalist
5,"Eumarozia malachitana (Zeller, 1875)",Eumarozia malachitana,1,0,wood,3,generalist
5,"Eupithecia miserulata Grote, 1863",Eupithecia miserulata,1,4.097885049,wood,22,generalist
5,"Eupithecia miserulata Grote, 1863 ",Eupithecia miserulata,1,4.097885049,wood,22,generalist
5,Euplexia benesimilis,Euplexia benesimilis,1,0.414533623,wood,6,generalist
5,"Halysidota tessellaris (Smith, 1797)",Halysidota tessellaris,1,7.119320092,wood,29,generalist
5,"Halysidota tessellaris (Smith, 1797)",Halysidota tessellaris,2,7.119320092,wood,29,generalist
5,"Haploa clymene (Brown, 1776)",Haploa clymene,7,3.522656596,wood,3,generalist
5,Herpetogramma pertextalis,Herpetogramma pertextalis,2,0.552189538,wood,6,generalist
5,"Herpetogramma pertextalis (Lederer, 1863)",Herpetogramma pertextalis,1,0.552189538,wood,6,generalist
5,"Heterocampa guttivitta (Walker, 1855)",Heterocampa guttivitta,2,6.475462623,wood,27,generalist
5,"Heterocampa guttivitta (Walker, 1855) ",Heterocampa guttivitta,1,6.475462623,wood,27,generalist
5,"Heterocampa obliqua Packard, 1864",Heterocampa obliqua,1,3.522656596,wood,1,specialist
5,"Heterocampa subrotata Harvey, 1874",Heterocampa subrotata,1,1.407863844,wood,6,generalist
5,Heterocampa umbrata,Heterocampa umbrata,1,3.522656596,wood,5,generalist
5,"Heterocampa umbrata Walker, 1855",Heterocampa umbrata,1,4.487980737,wood,5,generalist
5,"Homorthodes lindseyi (Benjamin, 1922)",Homorthodes lindseyi,1,3.522656596,wood,2,generalist
5,Hypagyrtis unipunctata,Hypagyrtis unipunctata,1,6.452423708,wood,23,generalist
5,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,1,6.452423708,wood,23,generalist
5,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,3,6.452423708,wood,23,generalist
5,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,7,6.452423708,wood,23,generalist
5,"Hypena palparia Walker, 1861",Hypena palparia,1,3.522656596,wood,4,generalist
5,Hyperstrotia pervertens,Hyperstrotia pervertens,6,5.067598779,wood,3,generalist
5,Hyperstrotia secta,Hyperstrotia secta,1,3.522656596,wood,1,specialist
5,"Hyperstrotia secta (Grote, 1879)",Hyperstrotia secta,1,3.522656596,wood,1,specialist
5,"Hyphantria cunea (Drury, 1773)",Hyphantria cunea,2,7.143475657,wood,48,generalist
5,Hypsopygia olinalis,Hypsopygia olinalis,1,3.522656596,wood,3,generalist
5,Isa textula,Isa textula,1,6.452423708,wood,11,generalist
5,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,1,0,wood,4,generalist
5,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,2,0,wood,4,generalist
5,Lambdina pellucidaria,Lambdina pellucidaria,1,4.492947902,wood,4,generalist
5,"Lochmaeus manteo Doubleday, 1841",Lochmaeus manteo,2,11.80326638,wood,12,generalist
5,Macaria aemulataria,Macaria aemulataria,3,0.965324141,wood,5,generalist
5,"Macaria bisignata Walker, 1866",Macaria bisignata,1,0.414533623,wood,3,generalist
5,"Macrurocampa marthesia (Cramer, 1780)",Macrurocampa marthesia,1,6.036491065,wood,6,generalist
5,"Macrurocampa marthesia (Cramer, 1780) ",Macrurocampa marthesia,1,6.036491065,wood,6,generalist
5,"Malacosoma americana (Fabricius, 1793)",Malacosoma americana,1,6.475462623,wood,24,generalist
5,"Meganola minuscula (Zeller, 1872)",Meganola minuscula,2,3.522656596,wood,2,generalist
5,"Meganola phylla (Dyar, 1898)",Meganola phylla,2,5.066199759,wood,2,generalist
5,"Meganola phylla (Dyar, 1898)",Meganola phylla,8,5.066199759,wood,2,generalist
5,Melanolophia canadaria,Melanolophia canadaria,1,6.452423708,wood,26,generalist
5,"Mythimna unipuncta (Haworth, 1809)",Mythimna unipuncta,1,0,wood,2,generalist
5,"Nadata gibbosa (Smith, 1797)",Nadata gibbosa,4,6.451024688,wood,12,generalist
5,"Nadata gibbosa (Smith, 1797)",Nadata gibbosa,6,6.451024688,wood,12,generalist
5,"Nadata gibbosa (Smith, 1797) ",Nadata gibbosa,1,6.451024688,wood,12,generalist
5,"Natada nasoni (Grote, 1876)",Natada nasoni,1,5.485700547,wood,8,generalist
5,"Natada nasoni (Grote, 1876)",Natada nasoni,2,5.485700547,wood,8,generalist
5,Nemoria bistriaria,Nemoria bistriaria,1,3.937190219,wood,5,generalist
5,"Olceclostera angelica (Grote, 1864)",Olceclostera angelica,1,0,wood,1,specialist
5,Olethreutes nigranum,Olethreutes nigranum,1,0.970291306,wood,3,generalist
5,"Olethreutes olivaceana (Fernald, 1882)",Olethreutes olivaceana,2,0,wood,1,specialist
5,"Oligocentria semirufescens (Walker, 1865) ",Oligocentria semirufescens,1,6.03292292,wood,11,generalist
5,"Oneida lunulalis (Hulst, 1887)",Oneida lunulalis,2,5.066199759,wood,2,generalist
5,"Orgyia leucostigma (Smith, 1797)",Orgyia leucostigma,2,7.143475657,wood,50,generalist
5,"Orthonama obstipata (Fabricius, 1794)",Orthonama obstipata,1,0.00139902,wood,1,specialist
5,Palpita magniferalis,Palpita magniferalis,2,0,wood,1,specialist
5,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,2,0,wood,1,specialist
5,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,8,0,wood,1,specialist
5,"Pandemis lamprosana (Robinson, 1869)",Pandemis lamprosana,1,6.055961835,wood,14,generalist
5,"Pandemis lamprosana (Robinson, 1869) ",Pandemis lamprosana,1,6.055961835,wood,14,generalist
5,Pero ancetaria,Pero ancetaria,2,0.966723161,wood,5,generalist
5,Phaecasiophora confixana,Phaecasiophora confixana,1,0,wood,1,specialist
5,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,7,0,wood,1,specialist
5,"Phobetron pithecium (Smith, 1797)",Phobetron pithecium,1,6.451024688,wood,15,generalist
5,"Platynota flavedana Clemens, 1860",Platynota flavedana,1,0.552189538,wood,11,generalist
5,"Platynota idaeusalis (Walker, 1859)",Platynota idaeusalis,1,0.414533623,wood,10,generalist
5,Pleuroprucha insulsaria,Pleuroprucha insulsaria,1,3.522656596,wood,7,generalist
5,"Prochoerodes lineola (Goeze, 1781)",Prochoerodes lineola,1,4.489379757,wood,18,generalist
5,"Proteoteras aesculana Riley, 1881",Proteoteras aesculana,1,0.550790518,wood,4,generalist
5,"Psilocorsis cryptolechiella (Chambers, 1872)",Psilocorsis cryptolechiella,1,6.451024688,wood,7,generalist
5,Psilocorsis reflexella,Psilocorsis reflexella,2,6.451024688,wood,8,generalist
5,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,2,6.451024688,wood,8,generalist
5,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,5,6.451024688,wood,8,generalist
5,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,11,6.451024688,wood,8,generalist
5,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,15,6.451024688,wood,8,generalist
5,"Psilocorsis reflexella Clemens, 1860 ",Psilocorsis reflexella,1,6.451024688,wood,8,generalist
5,"Pyrrharctia isabella (Smith, 1797)",Pyrrharctia isabella,1,0.966723161,wood,8,generalist
5,"Pyrrharctia isabella (Smith, 1797)",Pyrrharctia isabella,2,0.966723161,wood,8,generalist
5,"Renia adspergillus (Bosc, [1800])",Renia adspergillus,3,0,wood,2,generalist
5,"Schizura leptinoides (Grote, 1864)",Schizura leptinoides,1,5.90023417,wood,14,generalist
5,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,1,0,wood,1,specialist
5,"Scolecocampa liburna (Geyer, 1837)",Scolecocampa liburna,1,4.586014853,wood,7,generalist
5,"Scopula limboundata (Haworth, 1809) ",Scopula limboundata,1,0.024437935,wood,9,generalist
5,"Spilosoma virginica (Fabricius, 1798",Spilosoma virginica,1,1.386223949,wood,18,generalist
